,Idade,Sexo,Dependentes,Nivel_educacional,Estado_civil,Renda,limite_do_cartao2
554,43,M,3,Doctorate,Single,$60K - $80K,0
555,47,M,2,Post-Graduate,Married,Less than $40K,0
556,30,M,2,High School,Married,Less than $40K,0
557,52,M,0,Graduate,Single,$120K +,0
558,36,F,3,Post-Graduate,Single,Less than $40K,0
559,65,F,0,High School,Married,Unknown,0
560,35,F,0,Unknown,Married,Less than $40K,0
561,35,F,0,Unknown,Married,Less than $40K,0
562,35,F,0,Unknown,Married,Less than $40K,0
563,62,F,1,College,Married,Less than $40K,0
564,53,M,2,Unknown,Married,$120K +,0
565,37,F,3,Uneducated,Married,Less than $40K,0
566,31,M,0,Graduate,Married,$40K - $60K,0
567,43,M,3,Unknown,Divorced,$60K - $80K,0
568,32,F,3,Graduate,Single,Less than $40K,0
569,38,F,1,College,Married,Less than $40K,0
570,44,M,2,Unknown,Married,$80K - $120K,0
571,44,M,2,Unknown,Married,$80K - $120K,0
572,37,F,4,High School,Single,$40K - $60K,0
573,48,F,2,Graduate,Married,$40K - $60K,0
574,34,M,2,High School,Married,$60K - $80K,0
575,53,M,3,Unknown,Married,$40K - $60K,0
576,31,F,0,Graduate,Married,Less than $40K,0
577,31,F,0,Graduate,Married,Less than $40K,0
578,31,F,0,Graduate,Married,Less than $40K,0
579,37,F,3,Unknown,Married,Less than $40K,0
580,37,F,3,Unknown,Married,Less than $40K,0
581,65,F,0,High School,Married,Less than $40K,0
582,65,F,0,High School,Married,Less than $40K,0
583,49,F,3,Post-Graduate,Married,$40K - $60K,0
584,49,F,3,Post-Graduate,Married,$40K - $60K,0
585,62,F,0,Unknown,Married,Unknown,0
586,39,F,1,College,Married,Less than $40K,0
587,39,F,2,Graduate,Married,Unknown,0
588,46,M,2,Unknown,Married,$80K - $120K,0
589,40,M,3,Unknown,Single,$40K - $60K,0
590,26,F,1,Graduate,Single,$40K - $60K,0
591,47,M,2,High School,Unknown,$60K - $80K,0
592,57,F,2,High School,Married,$40K - $60K,0
593,31,M,1,Unknown,Married,Less than $40K,0
594,59,M,0,College,Married,Less than $40K,0
595,34,F,3,Uneducated,Married,$40K - $60K,0
596,50,M,2,Graduate,Single,$80K - $120K,0
597,44,F,4,High School,Divorced,Less than $40K,0
598,34,F,4,Graduate,Divorced,$40K - $60K,0
599,54,F,0,Unknown,Married,Less than $40K,0
600,43,M,3,Unknown,Single,$40K - $60K,0
601,39,F,4,College,Married,Less than $40K,0
602,61,F,1,Graduate,Married,Less than $40K,0
603,40,F,3,Graduate,Divorced,Less than $40K,0
604,35,M,2,Uneducated,Married,Less than $40K,0
605,42,M,3,High School,Single,$40K - $60K,0
606,42,M,3,High School,Single,$40K - $60K,0
607,46,M,2,Unknown,Divorced,$80K - $120K,0
608,46,F,4,High School,Single,Less than $40K,0
609,46,F,4,High School,Single,Less than $40K,0
610,46,F,4,High School,Single,Less than $40K,0
611,46,F,4,High School,Single,Less than $40K,0
612,26,M,0,Graduate,Single,Unknown,0
613,55,M,2,College,Married,$80K - $120K,0
614,32,M,0,High School,Married,$40K - $60K,0
615,32,M,0,High School,Married,$40K - $60K,0
616,37,F,4,Uneducated,Married,Less than $40K,0
617,37,F,4,Uneducated,Married,Less than $40K,0
618,37,F,4,Uneducated,Married,Less than $40K,0
619,33,M,2,Post-Graduate,Married,$80K - $120K,0
620,60,F,0,High School,Single,Unknown,0
621,65,M,1,High School,Married,Less than $40K,0
622,45,F,5,Graduate,Married,Less than $40K,0
623,45,F,5,Graduate,Married,Less than $40K,0
624,45,F,5,Graduate,Married,Less than $40K,0
625,57,M,2,Graduate,Married,$80K - $120K,0
626,32,F,0,Graduate,Married,Less than $40K,0
627,51,F,0,Unknown,Divorced,Less than $40K,0
628,64,F,0,Uneducated,Married,Unknown,0
629,53,F,1,Doctorate,Married,Less than $40K,0
630,53,M,3,Graduate,Single,$80K - $120K,0
631,60,F,2,High School,Married,Less than $40K,0
632,60,F,2,High School,Married,Less than $40K,0
633,43,F,3,Uneducated,Married,Less than $40K,0
634,43,F,3,Uneducated,Married,Less than $40K,0
635,46,M,2,High School,Single,$40K - $60K,0
636,46,M,2,High School,Single,$40K - $60K,0
637,46,M,2,High School,Single,$40K - $60K,0
638,65,F,2,High School,Married,$40K - $60K,0
639,56,F,2,College,Married,Less than $40K,0
640,56,F,2,College,Married,Less than $40K,0
641,37,F,4,College,Married,$40K - $60K,0
642,57,F,2,High School,Married,Less than $40K,0
643,57,F,2,High School,Married,Less than $40K,0
644,60,M,1,Unknown,Single,Less than $40K,0
645,34,M,0,High School,Married,$40K - $60K,0
646,41,F,4,High School,Single,Less than $40K,0
647,41,F,4,High School,Single,Less than $40K,0
648,46,M,3,Graduate,Divorced,Less than $40K,0
649,59,M,1,Post-Graduate,Married,$40K - $60K,0
650,50,M,0,Doctorate,Single,$80K - $120K,0
651,45,M,5,High School,Unknown,$60K - $80K,0
652,53,F,1,High School,Single,Less than $40K,0
653,53,F,1,High School,Single,Less than $40K,0
654,42,F,1,Doctorate,Married,$40K - $60K,0
655,33,M,1,Graduate,Married,$60K - $80K,0
656,46,F,2,Graduate,Married,Less than $40K,0
657,46,F,2,Graduate,Married,Less than $40K,0
658,46,F,2,Graduate,Married,Less than $40K,0
659,46,F,2,Graduate,Married,Less than $40K,0
660,46,F,2,Graduate,Married,Less than $40K,0
661,46,F,3,Graduate,Single,Less than $40K,0
662,46,F,3,Graduate,Single,Less than $40K,0
663,46,F,3,Graduate,Single,Less than $40K,0
664,46,F,3,Graduate,Single,Less than $40K,0
665,46,F,3,Graduate,Single,Less than $40K,0
666,46,F,3,Graduate,Single,Less than $40K,0
667,46,F,3,Graduate,Single,Less than $40K,0
668,26,M,0,College,Divorced,Less than $40K,0
669,36,M,2,High School,Divorced,$40K - $60K,0
670,53,M,1,Uneducated,Married,$40K - $60K,0
671,65,F,1,Post-Graduate,Married,$40K - $60K,0
672,38,M,0,Uneducated,Married,$60K - $80K,0
673,36,M,3,High School,Married,$80K - $120K,0
674,38,F,3,Unknown,Single,Less than $40K,0
675,38,F,3,Unknown,Single,Less than $40K,0
676,65,F,0,Graduate,Married,Less than $40K,0
677,65,F,0,Graduate,Married,Less than $40K,0
678,65,F,0,Graduate,Married,Less than $40K,0
679,65,F,0,Graduate,Married,Less than $40K,0
680,40,M,3,Graduate,Divorced,$80K - $120K,0
681,43,F,2,Uneducated,Single,$40K - $60K,0
682,31,M,2,Uneducated,Married,Less than $40K,0
683,65,F,1,College,Married,Less than $40K,0
684,54,F,1,High School,Married,Less than $40K,0
685,54,F,1,High School,Married,Less than $40K,0
686,54,F,1,High School,Married,Less than $40K,0
687,54,F,1,High School,Married,Less than $40K,0
688,38,F,2,High School,Married,Less than $40K,0
689,38,F,2,High School,Married,Less than $40K,0
690,50,M,3,High School,Divorced,$120K +,0
691,44,M,3,Graduate,Unknown,Less than $40K,0
692,53,F,1,Uneducated,Married,$40K - $60K,0
693,41,F,4,Uneducated,Single,Less than $40K,0
694,45,M,2,Graduate,Divorced,$40K - $60K,0
695,40,F,4,Graduate,Married,Unknown,0
696,40,F,4,Graduate,Married,Unknown,0
697,48,M,4,Graduate,Unknown,$80K - $120K,0
698,56,F,3,High School,Married,$40K - $60K,0
699,33,F,4,Post-Graduate,Married,$40K - $60K,0
700,44,F,4,Graduate,Single,Less than $40K,0
701,44,F,4,Graduate,Single,Less than $40K,0
702,62,F,1,Post-Graduate,Married,Less than $40K,0
703,33,F,0,Graduate,Married,Unknown,0
704,46,M,3,Graduate,Unknown,$80K - $120K,0
705,46,M,3,Graduate,Unknown,$80K - $120K,0
706,41,F,2,Unknown,Single,Unknown,0
707,54,F,1,Uneducated,Married,Less than $40K,0
708,54,F,1,Uneducated,Married,Less than $40K,0
709,57,F,2,College,Married,Less than $40K,0
710,57,M,4,Graduate,Married,$80K - $120K,0
711,28,M,0,Graduate,Married,Less than $40K,0
712,38,F,3,High School,Married,Less than $40K,0
713,38,F,3,High School,Married,Less than $40K,0
714,38,F,3,High School,Married,Less than $40K,0
715,38,F,3,High School,Married,Less than $40K,0
716,37,F,2,Graduate,Married,Less than $40K,0
717,37,F,2,Graduate,Married,Less than $40K,0
718,37,F,2,Graduate,Married,Less than $40K,0
719,37,F,2,Graduate,Married,Less than $40K,0
720,26,M,1,Graduate,Single,Less than $40K,0
721,60,M,1,Unknown,Married,$60K - $80K,0
722,35,F,2,High School,Married,Unknown,0
723,46,M,3,Graduate,Divorced,$80K - $120K,0
724,46,M,3,Graduate,Divorced,$80K - $120K,0
725,47,M,4,Unknown,Unknown,$60K - $80K,0
726,53,F,3,High School,Married,Unknown,0
727,50,F,1,Post-Graduate,Married,Less than $40K,0
728,39,F,2,Unknown,Single,Less than $40K,0
729,39,F,2,Unknown,Single,Less than $40K,0
730,39,F,2,Unknown,Single,Less than $40K,0
731,45,F,3,Graduate,Married,Less than $40K,0
732,45,F,3,Graduate,Married,Less than $40K,0
733,45,F,3,Graduate,Married,Less than $40K,0
734,45,F,3,Graduate,Married,Less than $40K,0
735,35,M,3,College,Married,$80K - $120K,0
736,26,M,0,High School,Single,Unknown,0
737,65,M,0,Unknown,Single,$40K - $60K,0
738,58,M,3,College,Married,$120K +,0
739,47,F,5,Post-Graduate,Married,$40K - $60K,0
740,33,F,3,Graduate,Married,Less than $40K,0
741,33,F,3,Graduate,Married,Less than $40K,0
742,33,F,3,Graduate,Married,Less than $40K,0
743,54,F,3,Doctorate,Married,$40K - $60K,0
744,35,M,3,College,Married,$60K - $80K,0
745,36,M,4,Doctorate,Married,$60K - $80K,0
746,36,F,1,Graduate,Married,Less than $40K,0
747,36,F,1,Graduate,Married,Less than $40K,0
748,36,F,1,Graduate,Married,Less than $40K,0
749,64,M,0,Doctorate,Married,$40K - $60K,0
750,65,M,1,High School,Married,$40K - $60K,0
751,65,M,1,High School,Married,$40K - $60K,0
752,53,M,2,Post-Graduate,Married,$80K - $120K,0
753,53,M,2,Post-Graduate,Married,$80K - $120K,0
754,65,M,0,Graduate,Married,Less than $40K,0
755,65,M,0,Graduate,Married,Less than $40K,0
756,60,M,0,Graduate,Married,$40K - $60K,0
757,27,F,0,Graduate,Single,Less than $40K,0
758,29,M,0,Graduate,Married,$40K - $60K,0
759,29,M,0,Graduate,Married,$40K - $60K,0
760,29,M,0,High School,Married,$40K - $60K,0
761,38,M,2,High School,Married,$40K - $60K,0
762,38,M,2,High School,Married,$40K - $60K,0
763,36,F,3,High School,Married,Unknown,0
764,26,M,0,High School,Single,$40K - $60K,0
765,26,M,0,High School,Single,$40K - $60K,0
766,43,F,2,Unknown,Single,$40K - $60K,0
767,53,F,2,Uneducated,Married,Unknown,0
768,32,F,2,Graduate,Single,Less than $40K,0
769,51,F,2,Graduate,Single,Less than $40K,0
770,51,F,2,Graduate,Single,Less than $40K,0
771,51,F,2,Graduate,Single,Less than $40K,0
772,61,M,0,High School,Married,$80K - $120K,0
773,44,F,3,Graduate,Divorced,Less than $40K,0
774,39,F,2,Post-Graduate,Unknown,Less than $40K,0
775,35,M,2,Post-Graduate,Married,$40K - $60K,0
776,32,M,2,High School,Single,$40K - $60K,0
777,36,M,1,Uneducated,Married,$40K - $60K,0
778,48,M,2,College,Married,$80K - $120K,0
779,52,F,1,High School,Married,Less than $40K,0
780,52,F,1,High School,Married,Less than $40K,0
781,52,F,1,High School,Married,Less than $40K,0
782,52,F,1,High School,Married,Less than $40K,0
783,38,F,2,Graduate,Married,Less than $40K,0
784,38,F,2,Graduate,Married,Less than $40K,0
785,38,F,2,Graduate,Married,Less than $40K,0
786,38,F,2,Graduate,Married,Less than $40K,0
787,38,F,2,Graduate,Married,Less than $40K,0
788,38,F,2,Graduate,Married,Less than $40K,0
789,60,M,1,Graduate,Single,Less than $40K,0
790,43,F,3,College,Married,Less than $40K,0
791,38,F,4,Graduate,Married,Less than $40K,0
792,38,F,4,Graduate,Married,Less than $40K,0
793,48,M,3,Graduate,Unknown,$60K - $80K,0
794,38,F,1,Unknown,Single,Less than $40K,0
795,34,M,2,College,Married,$80K - $120K,0
796,43,F,2,College,Single,Less than $40K,0
797,62,M,1,High School,Married,$40K - $60K,0
798,62,M,1,High School,Married,$40K - $60K,0
799,30,M,0,Unknown,Single,$80K - $120K,0
800,64,F,1,High School,Married,$40K - $60K,0
801,52,M,1,College,Married,$80K - $120K,0
802,40,M,5,Graduate,Single,$60K - $80K,0
803,34,F,4,High School,Single,Less than $40K,0
804,65,M,1,Graduate,Married,Less than $40K,0
805,65,M,1,Graduate,Married,Less than $40K,0
806,65,M,1,Graduate,Married,Less than $40K,0
807,43,M,3,High School,Single,$40K - $60K,0
808,43,M,3,High School,Single,$40K - $60K,0
809,39,F,3,High School,Single,Less than $40K,0
810,39,F,3,High School,Single,Less than $40K,0
811,57,F,1,Unknown,Married,Less than $40K,0
812,51,F,3,Uneducated,Married,Unknown,0
813,26,F,0,Unknown,Single,Less than $40K,0
814,35,M,3,Graduate,Married,$60K - $80K,0
815,46,F,3,Doctorate,Single,Less than $40K,0
816,46,F,3,Doctorate,Single,Less than $40K,0
817,48,M,4,College,Single,$80K - $120K,0
818,39,F,3,Graduate,Divorced,Unknown,0
819,50,M,0,High School,Married,$80K - $120K,0
820,54,F,3,Graduate,Married,Less than $40K,0
821,54,F,3,Graduate,Married,Less than $40K,0
822,54,F,3,Graduate,Married,Less than $40K,0
823,39,M,1,High School,Married,$80K - $120K,0
824,53,M,1,Unknown,Married,$40K - $60K,0
825,53,M,1,Unknown,Married,$40K - $60K,0
826,57,F,3,Uneducated,Married,Less than $40K,0
827,57,F,3,Uneducated,Married,Less than $40K,0
828,65,F,0,College,Married,Less than $40K,0
829,53,F,1,College,Married,$40K - $60K,0
830,53,F,1,College,Married,$40K - $60K,0
831,53,F,1,College,Married,$40K - $60K,0
832,38,F,3,Graduate,Married,Less than $40K,0
833,38,F,3,Graduate,Married,Less than $40K,0
834,38,F,3,Graduate,Married,Less than $40K,0
835,38,F,3,Graduate,Married,Less than $40K,0
836,38,F,3,Graduate,Married,Less than $40K,0
837,57,M,3,Doctorate,Married,$80K - $120K,0
838,36,M,4,Uneducated,Married,$40K - $60K,0
839,38,F,2,High School,Single,Less than $40K,0
840,38,F,2,High School,Single,Less than $40K,0
841,38,F,2,High School,Single,Less than $40K,0
842,38,F,2,High School,Single,Less than $40K,0
843,38,F,2,High School,Single,Less than $40K,0
844,30,F,1,Graduate,Married,Less than $40K,0
845,30,F,1,Graduate,Married,Less than $40K,0
846,60,F,1,College,Married,Less than $40K,0
847,60,F,1,College,Married,Less than $40K,0
848,32,F,1,Post-Graduate,Married,Less than $40K,0
849,43,M,2,High School,Divorced,$80K - $120K,0
850,38,F,4,Unknown,Single,Unknown,0
851,56,F,1,College,Married,$40K - $60K,0
852,26,F,0,Graduate,Single,$40K - $60K,0
853,26,F,0,Graduate,Single,$40K - $60K,0
854,26,F,0,Graduate,Single,$40K - $60K,0
855,58,M,1,High School,Married,$60K - $80K,0
856,58,M,1,High School,Married,$60K - $80K,0
857,58,M,1,High School,Married,$60K - $80K,0
858,33,M,1,Unknown,Married,$60K - $80K,0
859,37,M,3,High School,Married,$60K - $80K,0
860,27,F,1,Graduate,Single,Unknown,0
861,39,F,3,Graduate,Married,Less than $40K,0
862,39,F,3,Graduate,Married,Less than $40K,0
863,41,F,3,Uneducated,Married,Less than $40K,0
864,32,F,0,High School,Divorced,Less than $40K,0
865,58,F,1,Uneducated,Married,Less than $40K,0
866,58,F,1,Uneducated,Married,Less than $40K,0
867,56,M,2,Post-Graduate,Married,$60K - $80K,0
868,37,M,2,Graduate,Married,Less than $40K,0
869,37,M,2,Graduate,Married,Less than $40K,0
870,37,M,2,Graduate,Married,Less than $40K,0
871,39,M,1,High School,Married,$120K +,0
872,36,M,2,College,Married,$120K +,0
873,39,M,1,Unknown,Married,$80K - $120K,0
874,53,F,4,College,Married,Less than $40K,0
875,55,F,3,High School,Married,Less than $40K,0
876,55,F,3,High School,Married,Less than $40K,0
877,62,F,0,Graduate,Single,Unknown,0
878,65,M,0,Graduate,Married,$40K - $60K,0
879,60,M,1,Unknown,Divorced,$40K - $60K,0
880,39,F,2,High School,Married,Less than $40K,0
881,39,F,2,High School,Married,Less than $40K,0
882,39,F,2,High School,Married,Less than $40K,0
883,60,M,0,Uneducated,Married,Less than $40K,0
884,60,M,0,Uneducated,Married,Less than $40K,0
885,37,F,3,High School,Married,Less than $40K,0
886,62,M,0,College,Married,$40K - $60K,0
887,41,F,2,Uneducated,Married,Less than $40K,0
888,41,F,2,Uneducated,Married,Less than $40K,0
889,44,F,1,Unknown,Married,Less than $40K,0
890,26,M,1,High School,Single,$60K - $80K,0
891,53,M,2,High School,Married,$120K +,0
892,48,M,3,Graduate,Married,$40K - $60K,0
893,48,M,3,Graduate,Married,$40K - $60K,0
894,36,M,3,Uneducated,Married,$60K - $80K,0
895,36,M,3,Uneducated,Married,$60K - $80K,0
896,33,M,3,Graduate,Married,$60K - $80K,0
897,48,F,3,College,Divorced,Less than $40K,0
898,34,M,2,Uneducated,Married,$40K - $60K,0
899,61,F,1,High School,Married,Less than $40K,0
900,51,F,1,Graduate,Married,Unknown,0
901,36,F,5,High School,Married,Less than $40K,0
902,34,F,3,College,Married,$40K - $60K,0
903,52,M,4,Graduate,Married,$80K - $120K,0
904,40,M,3,Uneducated,Married,$80K - $120K,0
905,49,F,4,Graduate,Divorced,Less than $40K,0
906,49,F,4,Graduate,Divorced,Less than $40K,0
907,62,F,0,High School,Married,Less than $40K,0
908,37,F,3,High School,Married,$40K - $60K,0
909,36,M,3,Graduate,Single,$60K - $80K,0
910,59,M,0,Graduate,Married,$40K - $60K,0
911,42,F,4,Graduate,Married,$40K - $60K,0
912,42,F,4,Graduate,Married,$40K - $60K,0
913,42,F,4,Graduate,Married,$40K - $60K,0
914,42,F,4,Graduate,Married,$40K - $60K,0
915,36,F,2,Post-Graduate,Single,Less than $40K,0
916,36,F,2,Post-Graduate,Single,Less than $40K,0
917,36,F,2,Uneducated,Married,Less than $40K,0
918,36,F,2,Uneducated,Married,Less than $40K,0
919,45,F,0,Unknown,Single,Less than $40K,0
920,55,F,0,Graduate,Married,Less than $40K,0
921,55,F,0,Graduate,Married,Less than $40K,0
922,61,F,0,Unknown,Unknown,Unknown,0
923,26,M,0,Uneducated,Single,Less than $40K,0
924,26,M,0,Uneducated,Single,Less than $40K,0
925,52,F,2,Graduate,Single,$40K - $60K,0
926,46,F,4,High School,Married,Less than $40K,0
927,46,F,4,High School,Married,Less than $40K,0
928,46,F,4,High School,Married,Less than $40K,0
929,46,F,4,High School,Married,Less than $40K,0
930,42,M,3,High School,Single,$80K - $120K,0
931,62,F,0,Post-Graduate,Married,$40K - $60K,0
932,57,F,2,Unknown,Divorced,$40K - $60K,0
933,35,M,2,High School,Single,$40K - $60K,0
934,64,M,0,College,Married,Less than $40K,0
935,37,F,4,Graduate,Married,Less than $40K,0
936,37,F,4,Graduate,Married,Less than $40K,0
937,35,F,2,College,Married,$40K - $60K,0
938,26,M,0,Post-Graduate,Married,$40K - $60K,0
939,52,M,3,Graduate,Single,$60K - $80K,0
940,52,M,3,Graduate,Single,$60K - $80K,0
941,37,M,1,High School,Married,$40K - $60K,0
942,59,M,1,Uneducated,Married,$60K - $80K,0
943,34,M,3,High School,Married,$40K - $60K,0
944,39,F,3,Post-Graduate,Unknown,Unknown,0
945,39,F,1,Graduate,Married,$40K - $60K,0
946,39,F,1,Graduate,Married,$40K - $60K,0
947,49,F,2,Uneducated,Single,Less than $40K,0
948,49,F,2,Uneducated,Single,Less than $40K,0
949,49,F,2,Uneducated,Single,Less than $40K,0
950,49,F,2,Uneducated,Single,Less than $40K,0
951,49,F,2,Uneducated,Single,Less than $40K,0
952,30,M,2,Unknown,Divorced,$120K +,0
953,36,F,2,Uneducated,Single,Less than $40K,0
954,62,M,1,Graduate,Married,$80K - $120K,0
955,31,F,0,Uneducated,Single,Less than $40K,0
956,50,F,2,Graduate,Married,Less than $40K,0
957,50,F,2,Graduate,Married,Less than $40K,0
958,50,F,2,Graduate,Married,Less than $40K,0
959,50,F,2,Graduate,Married,Less than $40K,0
960,50,F,2,Graduate,Married,Less than $40K,0
961,50,F,2,Graduate,Married,Less than $40K,0
962,50,F,2,Graduate,Married,Less than $40K,0
963,35,M,2,High School,Married,$80K - $120K,0
964,32,F,0,College,Single,Less than $40K,0
965,63,M,2,Graduate,Married,Less than $40K,0
966,42,M,2,Unknown,Single,$120K +,0
967,42,M,2,Unknown,Single,$120K +,0
968,36,F,0,Uneducated,Single,Unknown,0
969,42,M,3,Graduate,Divorced,$40K - $60K,0
970,29,M,1,High School,Married,$40K - $60K,0
971,49,M,2,Post-Graduate,Married,$60K - $80K,0
972,44,F,2,Graduate,Married,Less than $40K,0
973,44,F,2,Graduate,Married,Less than $40K,0
974,44,F,2,Graduate,Married,Less than $40K,0
975,57,M,3,Uneducated,Married,$80K - $120K,0
976,52,F,3,Uneducated,Married,Less than $40K,0
977,52,F,3,Uneducated,Married,Less than $40K,0
978,52,F,3,Graduate,Single,Less than $40K,0
979,52,F,3,Graduate,Single,Less than $40K,0
980,52,F,3,Graduate,Single,Less than $40K,0
981,52,F,3,Graduate,Single,Less than $40K,0
982,50,F,5,Unknown,Unknown,Unknown,0
983,36,M,2,Post-Graduate,Single,$60K - $80K,0
984,26,F,0,High School,Single,Less than $40K,0
985,53,F,2,Graduate,Married,$40K - $60K,0
986,53,F,2,Graduate,Married,$40K - $60K,0
987,53,F,2,Graduate,Married,$40K - $60K,0
988,53,F,2,Graduate,Married,$40K - $60K,0
989,42,F,5,High School,Married,Unknown,0
990,58,F,2,Uneducated,Married,Less than $40K,0
991,54,M,1,College,Married,$120K +,0
992,59,M,0,High School,Married,Less than $40K,0
993,35,M,2,Graduate,Married,$60K - $80K,0
994,36,M,3,High School,Divorced,$120K +,0
995,26,M,0,Uneducated,Single,$40K - $60K,0
